RecordID,DateOfRecord,UserID,FullName,Age,Gender,EmailAddress,Income,MarritalStatus,CountryID,CountryName,Region,ZipCode,RegisteredDate,LastOnline,GameID,GameName,GamePlatForm,GameCategories,ReleaseDate,PaymentType,IncomeByAds,IncomeByPurchase,IncomeBoughtIngameItems,ModifiedDate
42370,2020-01-16,16741,Jill Riggs,45,Female,ohall@yahoo.com,180000,Married,14,Switzerland,Europe,89667,2019-07-29,2019-12-10,20782,Armstrong Inc GjS_7847,Xbox,Sports games,2016-12-14,Free,55.17,0.0,3505.9,2021-08-31 13:29:48
80200,2020-01-24,15942,Erica King,54,Female,brooksnicholas@hotmail.com,110000,Single,6,Hong Kong,Asia,95791,2018-02-16,2019-10-15,20708,Johns-Roach ecT_5233,Xbox,Idle games,2018-01-24,Purchase,0.0,700.62,2041.36,2021-08-31 13:29:48
57988,2019-05-15,16011,Jennifer Cunningham,48,Female,qsmith@gmail.com,185000,Married,16,Denmark,Europe,11972,2017-09-02,2018-11-21,20680,Kaufman-Ingram MCA_8048,SmartPhone/Tablet,Role-playing games,2017-05-16,Purchase,0.0,552.14,4738.2,2021-08-31 13:29:48
90737,2017-03-06,15869,Carrie Kirby,22,Male,michelle14@hotmail.com,160000,Single,16,Denmark,Europe,24624,2015-11-20,2016-11-22,21137,"Paul, Fernandez and Schneider jEZ_8694",SmartPhone/Tablet,Puzzle games,2015-05-12,Free,352.97,0.0,3233.26,2021-08-31 13:29:48
80508,2017-07-27,16782,Kevin Robinson,39,Male,qbailey@gmail.com,35000,Single,9,New Zealand,Europe,55516,2015-08-26,2017-03-14,20848,"Holmes, Taylor and Hernandez BcN_8127",PC,Adventure games,2015-08-07,Free,262.14,0.0,1915.07,2021-08-31 13:29:48
75759,2020-10-29,15914,Jeremy Knight,6,Female,jilliansawyer@hotmail.com,3000,Single,19,United Arab Emirates,Asia,85031,2017-09-10,2020-05-25,20974,Bell-Steele jvh_4740,PlayStation,Puzzle games,2015-09-06,Purchase,0.0,174.13,2072.22,2021-08-31 13:29:48
19410,2017-06-04,16445,Beverly Bell,15,Male,ikim@hotmail.com,2000,Single,2,Japan,Asia,60646,2016-01-20,2017-03-09,21010,Bryant-Manning LKf_9040,Xbox,Sports games,2015-05-11,Free,469.87,0.0,4953.53,2021-08-31 13:29:48
68084,2020-11-07,16160,Thomas Townsend,7,Male,edward10@gmail.com,9500,Single,16,Denmark,Europe,99349,2019-10-05,2020-09-23,21170,Crane-Carpenter UrZ_6179,PlayStation,Sports games,2018-04-30,Purchase,0.0,222.39,1133.03,2021-08-31 13:29:48
29209,2018-08-22,15993,Raven Brown,26,Female,hallaimee@yahoo.com,145000,Single,17,Sweden,Europe,11438,2017-12-10,2018-05-01,21654,Young PLC IhS_1484,PC,Sports games,2016-12-18,Purchase,0.0,965.59,1815.59,2021-08-31 13:29:48
31328,2018-10-27,16922,Brandy Gardner,28,Male,michael36@hotmail.com,135000,Married,13,Singapore,Asia,41592,2016-08-07,2018-07-20,21739,Murphy-Dixon TNR_1118,PC,Adventure games,2016-05-06,Free,135.78,0.0,3257.34,2021-08-31 13:29:48
47886,2020-07-22,16082,Michael Kim,6,Male,jose14@hotmail.com,5000,Single,7,United Kingdom,Europe,86097,2019-06-26,2020-05-27,21014,Lane-Rogers Img_6560,SmartPhone/Tablet,Puzzle games,2016-03-15,Free,79.83,0.0,1660.65,2021-08-31 13:29:48
14282,2017-02-05,16411,Jonathan Cole,29,Female,michael84@hotmail.com,190000,Married,9,New Zealand,Europe,02457,2016-08-02,2016-09-26,21695,Patterson-Williams EJF_0655,PlayStation,Action-adventure games,2015-02-26,Purchase,0.0,237.88,361.21,2021-08-31 13:29:48
71299,2017-03-19,16204,Karen Holmes,46,Male,rebeccapena@gmail.com,200000,Single,15,South Africa,Europe,99509,2015-04-05,2017-01-22,20744,"Conley, Sanchez and Bernard fdl_2978",Nitendo Switch,Adventure games,2015-03-30,Purchase,0.0,887.5,3921.83,2021-08-31 13:29:48
6827,2019-02-23,15849,Ashley Harris,43,Female,jamesortiz@hotmail.com,200000,Single,11,Germany,Europe,57977,2015-09-21,2018-10-27,21491,Clark-Hart iSn_1628,Xbox,Role-playing games,2015-09-01,Free,395.49,0.0,3353.79,2021-08-31 13:29:48
48836,2019-03-04,16924,Jennifer Hansen,21,Male,ndavis@hotmail.com,90000,Married,1,United States,North America,92351,2017-09-13,2018-10-28,20373,Williamson Inc zLL_3067,PlayStation,Strategy games,2016-07-06,Free,67.82,0.0,410.57,2021-08-31 13:29:48
26621,2020-05-14,15905,Lee Duncan,21,Male,kayla79@yahoo.com,40000,Single,7,United Kingdom,Europe,21279,2018-08-21,2019-11-18,20757,Flores-Johnson YtS_9569,PlayStation,Simulation games,2017-04-10,Purchase,0.0,876.3,4303.03,2021-08-31 13:29:48
44217,2017-12-17,16137,Alexandra Graham,20,Male,reedhannah@yahoo.com,125000,Single,11,Germany,Europe,21966,2017-02-20,2017-10-03,21740,Bates-Wallace JlQ_8875,SmartPhone/Tablet,Idle games,2015-08-22,Free,480.92,0.0,1256.23,2021-08-31 13:29:48
76472,2019-06-15,16628,Meghan Warren,21,Female,travisscott@gmail.com,110000,Married,17,Sweden,Europe,06690,2018-07-05,2019-03-24,21639,Salazar-Meyer TxV_8077,PC,Role-playing games,2016-10-23,Purchase,0.0,653.87,2920.38,2021-08-31 13:29:48
77917,2017-05-09,16996,Randy Banks,39,Male,gabrielbennett@yahoo.com,75000,Single,11,Germany,Europe,28933,2016-02-17,2016-12-14,20954,Swanson-Jenkins KHQ_1944,SmartPhone/Tablet,Sports games,2015-06-07,Purchase,0.0,433.42,2425.82,2021-08-31 13:29:48
43000,2018-11-21,16490,Melissa Williams,9,Male,shannonzavala@yahoo.com,11000,Single,18,France,Europe,29176,2017-11-04,2018-07-11,21177,Washington Inc OLH_1693,SmartPhone/Tablet,Sports games,2016-11-05,Purchase,0.0,406.65,4769.35,2021-08-31 13:29:48
22607,2020-05-03,15699,Heather Hernandez,43,Male,sharonmartinez@hotmail.com,105000,Single,1,United States,North America,56273,2017-08-20,2020-02-11,20859,Vazquez-Baker naD_1494,PC,Adventure games,2015-12-28,Purchase,0.0,890.56,3508.36,2021-08-31 13:29:48
87400,2019-02-25,16419,David Wallace,19,Female,lindseytravis@gmail.com,65000,Single,13,Singapore,Asia,97929,2017-06-10,2018-10-07,21067,"Shaw, Little and Davis atc_1986",SmartPhone/Tablet,Idle games,2017-03-01,Free,338.06,0.0,3759.92,2021-08-31 13:29:48
53235,2020-06-21,16850,Julia Cochran,17,Female,alexafreeman@hotmail.com,8000,Single,13,Singapore,Asia,48674,2019-09-06,2020-03-18,21514,"Fowler, Jordan and Roberts Hze_1954",Nitendo Switch,Simulation games,2017-07-29,Free,341.77,0.0,2972.01,2021-08-31 13:29:48
66669,2017-02-14,16712,Jeffrey Nielsen,49,Female,michaelhaynes@yahoo.com,105000,Married,20,Ireland,Europe,54030,2016-07-09,2016-12-11,20393,Hill Group mNv_1199,PC,Action-adventure games,2015-03-15,Free,32.56,0.0,1757.04,2021-08-31 13:29:48
76121,2018-08-13,16782,Kim Gonzalez,52,Female,myerstimothy@gmail.com,65000,Married,9,New Zealand,Europe,27523,2016-08-12,2018-06-13,20410,"Sanchez, Hamilton and Robinson Dgk_2058",PC,Puzzle games,2016-01-31,Purchase,0.0,770.3,2138.01,2021-08-31 13:29:48
50047,2019-02-20,16210,Cole Miles,60,Female,thomas33@yahoo.com,195000,Married,9,New Zealand,Europe,55678,2017-03-30,2018-12-07,21621,Andrews-Newman vfV_2577,PlayStation,Role-playing games,2017-02-15,Purchase,0.0,414.03,4000.45,2021-08-31 13:29:48
55167,2018-02-27,16324,John Mahoney,15,Female,kerrmichael@yahoo.com,4500,Single,15,South Africa,Europe,11814,2017-07-04,2017-09-11,21858,Keith-Allison YqL_7456,PC,Idle games,2015-06-28,Free,301.24,0.0,662.83,2021-08-31 13:29:48
30878,2018-04-05,16194,Kimberly Smith,53,Female,gcollins@yahoo.com,10000,Married,8,Canada,Europe,85666,2017-04-27,2017-10-18,20769,"Mcknight, Miller and Hughes FSm_9737",PlayStation,Sports games,2015-12-20,Purchase,0.0,710.12,3153.99,2021-08-31 13:29:48
11063,2020-01-01,16505,Jeffrey Morgan,59,Female,cody22@hotmail.com,60000,Married,2,Japan,Asia,25534,2016-12-15,2019-08-26,21427,Robinson-Atkins bRT_3251,PC,Puzzle games,2016-10-18,Purchase,0.0,450.12,137.74,2021-08-31 13:29:48
24101,2019-06-05,16224,Kerri French,9,Male,courtneyjohnson@hotmail.com,5000,Single,19,United Arab Emirates,Asia,50099,2016-12-08,2019-01-08,21227,Brown and Sons Seh_6607,PC,Simulation games,2016-05-01,Purchase,0.0,779.21,2377.25,2021-08-31 13:29:48
58067,2019-04-28,16824,John Smith,9,Male,nsutton@hotmail.com,5000,Single,17,Sweden,Europe,53906,2017-05-11,2019-02-25,20350,"Williams, Alvarez and Bowman ieP_1208",Xbox,Puzzle games,2015-05-18,Purchase,0.0,283.24,1130.65,2021-08-31 13:29:48
43614,2018-03-07,15812,Peter Nguyen,39,Male,pearsoncourtney@yahoo.com,80000,Married,20,Ireland,Europe,31261,2016-07-21,2017-10-04,21319,Collins-Barnett BLd_9228,Xbox,Puzzle games,2016-01-10,Purchase,0.0,353.22,1229.4,2021-08-31 13:29:48
36118,2017-02-19,15915,Veronica Schultz,48,Male,brenda57@gmail.com,120000,Married,14,Switzerland,Europe,22138,2015-06-11,2016-09-07,20803,"Drake, Shelton and Norman AqS_5564",SmartPhone/Tablet,Action-adventure games,2015-04-11,Purchase,0.0,557.28,1735.32,2021-08-31 13:29:48
12000,2017-02-24,15845,Tyler Cordova,13,Female,dianaschultz@gmail.com,6500,Single,13,Singapore,Asia,97573,2015-06-09,2017-01-20,21118,Love-Ward mmy_9887,Nitendo Switch,Simulation games,2015-04-23,Free,236.39,0.0,3694.25,2021-08-31 13:29:48
82394,2017-02-23,16102,Alec Cruz,51,Male,parkerjennifer@yahoo.com,55000,Single,8,Canada,Europe,73563,2016-09-03,2016-12-05,20364,Williams-Mata GDL_9117,PC,Puzzle games,2015-04-23,Purchase,0.0,845.2,3573.12,2021-08-31 13:29:48
41830,2018-01-07,16947,Kaitlin Brown,9,Male,gcooper@yahoo.com,5500,Single,17,Sweden,Europe,03492,2017-02-03,2017-07-11,20942,Norris-Smith JCQ_6106,Nitendo Switch,Simulation games,2015-10-13,Free,463.97,0.0,2807.79,2021-08-31 13:29:48
90714,2019-07-21,16991,Nicholas Haney,43,Female,reyestyler@yahoo.com,90000,Single,18,France,Europe,02607,2018-02-19,2019-04-05,21303,"Werner, Diaz and Moore HxK_9210",Nitendo Switch,Role-playing games,2017-03-28,Purchase,0.0,877.61,4855.68,2021-08-31 13:29:48
67528,2019-04-09,16965,Thomas Howell,43,Female,tmorales@yahoo.com,200000,Single,3,Taiwan,Asia,37921,2018-03-27,2018-11-07,21857,Hayes-Sanders GWL_7152,Nitendo Switch,Strategy games,2016-11-15,Free,316.85,0.0,4878.37,2021-08-31 13:29:48
10320,2018-01-06,16667,James Liu,53,Male,brandon29@gmail.com,150000,Married,4,Australia,Australia,38013,2016-02-10,2017-11-05,21681,Gibbs Group AMo_2001,Xbox,Role-playing games,2015-11-14,Purchase,0.0,415.11,1036.43,2021-08-31 13:29:48
64170,2020-11-20,16719,Thomas Riddle,35,Male,tracy48@yahoo.com,170000,Single,6,Hong Kong,Asia,95296,2019-07-18,2020-06-27,21803,Torres-Cervantes AkR_0979,Nitendo Switch,Idle games,2016-02-22,Free,352.63,0.0,1519.94,2021-08-31 13:29:48
69837,2018-12-03,15965,Christopher Richardson,33,Male,evanskatelyn@gmail.com,75000,Married,2,Japan,Asia,35025,2016-10-19,2018-10-20,20587,Chapman-Walker IZn_5750,Xbox,Idle games,2015-05-14,Purchase,0.0,823.33,4349.47,2021-08-31 13:29:48
37220,2018-10-02,16259,Amanda Porter,54,Male,christine40@hotmail.com,25000,Single,2,Japan,Asia,34699,2016-08-04,2018-07-20,20906,"Patterson, Ellis and Pratt TRA_9428",Nitendo Switch,Sports games,2015-05-02,Purchase,0.0,730.16,2530.69,2021-08-31 13:29:48
51460,2018-05-01,16721,Dr. Carrie Powell,31,Female,nsaunders@hotmail.com,125000,Married,15,South Africa,Europe,39225,2016-04-07,2018-01-01,21189,"Peters, Hanna and Peters OHW_1833",Xbox,Role-playing games,2016-02-14,Purchase,0.0,977.71,4421.29,2021-08-31 13:29:48
43176,2018-04-01,15874,Anna Reed,11,Male,huangbrandon@gmail.com,6500,Single,11,Germany,Europe,58046,2016-11-11,2017-12-15,20573,"Sutton, Wolfe and Bowman rXd_9369",Xbox,Adventure games,2016-01-11,Purchase,0.0,706.5,630.6,2021-08-31 13:29:48
60611,2017-03-22,17011,Jason Davidson,53,Female,tamara14@gmail.com,110000,Married,9,New Zealand,Europe,63684,2016-09-08,2017-02-07,21217,"Swanson, Smith and Barker scX_2211",PC,Simulation games,2015-02-27,Purchase,0.0,248.14,4350.13,2021-08-31 13:29:48
69533,2019-01-02,17003,Nicole Carr,44,Female,michael00@yahoo.com,145000,Married,19,United Arab Emirates,Asia,08371,2018-03-05,2018-12-01,20691,Hull Inc BVo_7453,PlayStation,Simulation games,2016-04-03,Purchase,0.0,193.15,2090.98,2021-08-31 13:29:48
85117,2019-06-06,15680,Christopher Garcia,56,Female,karenmurphy@yahoo.com,175000,Married,15,South Africa,Europe,20076,2017-07-21,2018-12-30,20830,Mcclure-Lopez PhT_0848,SmartPhone/Tablet,Action-adventure games,2015-09-03,Purchase,0.0,905.82,3607.54,2021-08-31 13:29:48
57957,2017-08-17,16370,Andrea Choi,34,Female,adamlee@gmail.com,180000,Single,15,South Africa,Europe,41871,2015-11-21,2017-06-17,21071,Martinez Inc unJ_4600,SmartPhone/Tablet,Action games,2015-03-04,Purchase,0.0,858.44,1652.6,2021-08-31 13:29:48
50145,2018-07-02,16172,Sherry Smith,34,Female,sarahmcdonald@yahoo.com,200000,Married,4,Australia,Australia,01246,2017-12-25,2018-02-24,20680,Buckley PLC mGA_1038,Xbox,Action-adventure games,2016-03-23,Free,15.15,0.0,1256.23,2021-08-31 13:29:48
53764,2017-07-14,16964,Ricky Barber,27,Male,christy03@hotmail.com,110000,Married,5,South Korea,Asia,74715,2016-10-02,2017-03-05,20686,"Shea, Diaz and Taylor tLz_6299",Xbox,Action games,2015-11-08,Free,368.91,0.0,3055.97,2021-08-31 13:29:48
19050,2017-07-30,16174,Joseph Simmons,35,Male,billy83@gmail.com,100000,Single,17,Sweden,Europe,22829,2016-11-19,2017-04-23,21645,Howard-Medina vhu_6220,PC,Adventure games,2015-05-30,Free,363.69,0.0,1580.22,2021-08-31 13:29:48
86167,2017-11-08,17003,Pamela Arias,29,Male,chad09@yahoo.com,185000,Married,13,Singapore,Asia,41549,2016-09-30,2017-09-01,21800,Cowan Group wUD_4494,PlayStation,Sports games,2015-09-20,Purchase,0.0,501.65,3584.4,2021-08-31 13:29:48
35159,2018-10-15,16590,Adam Rodriguez,40,Female,timothymays@hotmail.com,195000,Single,4,Australia,Australia,25930,2016-11-09,2018-04-21,21610,Welch PLC aLf_0906,Nitendo Switch,Adventure games,2016-07-09,Free,217.59,0.0,2401.81,2021-08-31 13:29:48
23779,2017-09-19,16932,David Williams,51,Male,bsanchez@gmail.com,25000,Single,2,Japan,Asia,61445,2015-11-08,2017-08-06,20516,Jones Group Gfy_4095,PlayStation,Simulation games,2015-07-26,Free,85.96,0.0,3912.69,2021-08-31 13:29:48
77721,2020-04-13,15647,Sarah Allen,41,Male,maria83@yahoo.com,115000,Single,12,China,Asia,82518,2017-07-18,2019-10-25,21697,Ferguson LLC BYF_9611,Xbox,Action games,2017-07-06,Purchase,0.0,569.81,4734.83,2021-08-31 13:29:48
32569,2019-06-27,16215,Patrick Olsen,52,Male,samueljames@yahoo.com,55000,Single,8,Canada,Europe,91918,2017-03-17,2019-02-09,20455,Cooper Inc KHb_5979,PC,Adventure games,2016-01-28,Free,425.94,0.0,3250.0,2021-08-31 13:29:48
77953,2018-11-24,15865,Sandra Willis,54,Female,robert57@yahoo.com,165000,Single,2,Japan,Asia,61614,2016-11-29,2018-10-03,20997,"Washington, Rodriguez and Williams WvV_9969",SmartPhone/Tablet,Idle games,2016-10-02,Purchase,0.0,431.37,3826.45,2021-08-31 13:29:48
72663,2019-05-06,16866,Madison Petersen,32,Male,joseph33@yahoo.com,35000,Single,15,South Africa,Europe,50178,2017-09-14,2019-03-22,21251,"Mendoza, Gonzalez and Tran nQc_1928",PlayStation,Strategy games,2017-04-29,Purchase,0.0,922.36,988.21,2021-08-31 13:29:48
16315,2020-04-18,15840,Kelly Zimmerman,23,Male,ismith@hotmail.com,50000,Single,20,Ireland,Europe,46694,2018-07-03,2019-11-09,21829,Sampson-Lee wMt_8450,SmartPhone/Tablet,Strategy games,2017-09-16,Free,348.29,0.0,2004.12,2021-08-31 13:29:48
74675,2019-01-07,16340,Natalie Fowler,8,Male,hoffmanjose@hotmail.com,2000,Single,16,Denmark,Europe,37552,2015-07-09,2018-10-05,21328,Kent Ltd bDj_4754,PC,Adventure games,2015-05-28,Free,240.97,0.0,2720.55,2021-08-31 13:29:48
74300,2019-03-20,16098,Ricardo Benson,33,Female,palmercharles@gmail.com,115000,Married,18,France,Europe,99551,2018-04-24,2018-10-03,20763,Lawrence Group QuM_8308,SmartPhone/Tablet,Adventure games,2017-01-03,Free,224.94,0.0,2850.55,2021-08-31 13:29:48
45426,2019-06-11,15803,Michael Stevenson,20,Female,ogarrison@yahoo.com,165000,Married,20,Ireland,Europe,28628,2018-03-16,2019-03-05,20454,Torres-Sanchez lbl_6038,PC,Idle games,2016-07-22,Free,382.43,0.0,3149.75,2021-08-31 13:29:48
73984,2019-08-11,16946,Victor Stephenson,5,Female,stonepatricia@yahoo.com,8000,Single,9,New Zealand,Europe,71071,2017-07-03,2019-05-19,21076,Sparks and Sons IOM_7653,Xbox,Idle games,2016-06-09,Free,50.58,0.0,1638.3,2021-08-31 13:29:48
19523,2018-05-27,15878,Lisa Reynolds,16,Male,courtneyperez@hotmail.com,10500,Single,6,Hong Kong,Asia,18427,2015-10-08,2018-03-26,21720,"Taylor, Wilson and Underwood qaf_8434",PC,Role-playing games,2015-03-06,Free,173.87,0.0,4962.09,2021-08-31 13:29:48
1240,2020-03-18,16916,Kelsey Washington,59,Male,tracypowell@yahoo.com,195000,Married,12,China,Asia,07915,2018-04-30,2020-02-16,21153,Warren LLC TSs_6190,Xbox,Role-playing games,2017-02-04,Purchase,0.0,635.25,797.71,2021-08-31 13:29:48
21937,2019-08-26,16135,Andrea Bauer,28,Male,marissachambers@yahoo.com,180000,Single,8,Canada,Europe,86051,2018-05-20,2019-05-05,20422,"Williams, Harris and Moses RMO_3503",PlayStation,Puzzle games,2016-12-14,Free,32.85,0.0,3625.43,2021-08-31 13:29:48
21801,2017-04-12,16114,Colleen Madden,9,Female,qwolfe@hotmail.com,4500,Single,14,Switzerland,Europe,94129,2015-07-06,2016-10-15,21599,Johnson PLC Bqv_6136,Xbox,Idle games,2015-01-07,Free,235.18,0.0,1676.21,2021-08-31 13:29:48
77877,2020-08-08,16375,Kevin Zimmerman,55,Female,crystal70@hotmail.com,135000,Single,17,Sweden,Europe,03460,2018-03-18,2020-03-24,20634,Edwards-Riddle maD_1815,PlayStation,Strategy games,2018-02-26,Purchase,0.0,779.28,2386.22,2021-08-31 13:29:48
13912,2018-08-08,16039,Sandra Decker,51,Male,jorge73@hotmail.com,95000,Married,12,China,Asia,21023,2017-01-18,2018-03-13,20980,"Johnson, Weber and Macias agC_9427",PlayStation,Adventure games,2015-12-14,Purchase,0.0,569.86,2842.96,2021-08-31 13:29:48
79291,2018-03-28,16377,Theresa Sanchez,31,Female,bridget32@gmail.com,140000,Married,16,Denmark,Europe,18559,2017-07-25,2018-02-25,21331,Mcdonald Group aBJ_7565,PlayStation,Idle games,2016-04-23,Purchase,0.0,634.6,1565.36,2021-08-31 13:29:48
60365,2017-04-19,16254,Tracey Garcia,51,Male,vgarcia@yahoo.com,110000,Single,2,Japan,Asia,83433,2016-08-29,2017-02-18,20560,Mcconnell-Hooper lzz_3019,PlayStation,Sports games,2015-05-23,Purchase,0.0,504.22,3951.58,2021-08-31 13:29:48
19503,2019-07-24,16583,Darrell Stanley,28,Male,adamslarry@hotmail.com,40000,Single,13,Singapore,Asia,24929,2016-03-18,2019-05-09,20717,"Massey, Lewis and Bernard FRg_5005",SmartPhone/Tablet,Strategy games,2015-10-02,Purchase,0.0,779.85,2528.62,2021-08-31 13:29:48
76808,2018-08-20,15912,Madison Wood,38,Female,kyle89@gmail.com,160000,Single,15,South Africa,Europe,73638,2017-04-11,2018-06-03,21683,Zamora Group kKF_2190,Nitendo Switch,Idle games,2016-10-19,Free,322.96,0.0,4722.19,2021-08-31 13:29:48
79197,2017-07-10,16156,Anthony Choi,58,Female,zacharybrown@yahoo.com,35000,Single,8,Canada,Europe,71190,2016-10-15,2017-05-06,21496,Wolfe LLC ZOm_3852,SmartPhone/Tablet,Action-adventure games,2015-05-31,Purchase,0.0,794.59,4854.1,2021-08-31 13:29:48
90851,2019-11-05,16573,Barbara Bates,11,Male,emilyparker@gmail.com,7500,Single,13,Singapore,Asia,21417,2019-04-25,2019-09-27,20309,Williams-Whitney MEf_4715,Xbox,Adventure games,2015-05-16,Purchase,0.0,312.72,3732.78,2021-08-31 13:29:48
65131,2018-07-01,16463,Tracy Logan,39,Male,morristiffany@hotmail.com,100000,Single,7,United Kingdom,Europe,18455,2015-06-21,2018-01-19,20400,"Barrera, Everett and Mccarthy jKW_0882",Nitendo Switch,Action games,2015-02-04,Purchase,0.0,411.95,4962.81,2021-08-31 13:29:48
85896,2018-09-07,16259,Matthew Smith,31,Female,loretta73@gmail.com,65000,Married,2,Japan,Asia,35451,2017-09-18,2018-06-04,21390,Hamilton-Johnson XiS_0209,Xbox,Action games,2016-10-26,Free,446.3,0.0,2512.45,2021-08-31 13:29:48
22465,2017-09-25,16214,Allison Smith,52,Female,bzimmerman@gmail.com,120000,Married,2,Japan,Asia,60101,2017-04-21,2017-07-30,20858,"Khan, Austin and Perez Gfi_5405",Xbox,Adventure games,2015-10-05,Purchase,0.0,594.75,2451.49,2021-08-31 13:29:48
31909,2019-04-04,15684,James Johnson,16,Male,sryan@hotmail.com,11000,Single,13,Singapore,Asia,01055,2017-06-28,2018-10-24,20407,"Weeks, Cox and Lee bsd_7018",SmartPhone/Tablet,Action games,2016-10-22,Free,38.37,0.0,1692.45,2021-08-31 13:29:48
88547,2019-02-04,16739,Rebecca Krueger,47,Male,flynch@gmail.com,170000,Married,4,Australia,Australia,37990,2016-03-02,2018-09-18,20668,Weaver-Nelson gJd_7061,PlayStation,Adventure games,2016-01-04,Free,341.22,0.0,4087.0,2021-08-31 13:29:48
11812,2018-07-10,16255,Michael Walls,38,Female,melvinlove@hotmail.com,40000,Single,10,Norway,Europe,52289,2018-01-07,2018-04-25,21029,Freeman Ltd pxc_2615,SmartPhone/Tablet,Sports games,2016-05-30,Free,155.91,0.0,1103.49,2021-08-31 13:29:48
37397,2017-10-30,15979,Lisa Fernandez,60,Male,smithcody@gmail.com,200000,Single,17,Sweden,Europe,19734,2017-05-06,2017-05-02,20754,Peters PLC HVo_5554,Xbox,Idle games,2015-09-14,Free,466.26,0.0,2105.63,2021-08-31 13:29:48
67170,2020-09-19,16599,Donna Williams,59,Male,ntorres@hotmail.com,140000,Single,9,New Zealand,Europe,83338,2017-07-25,2020-04-08,21458,Preston Ltd gQy_0080,PC,Simulation games,2015-10-16,Free,495.82,0.0,3025.41,2021-08-31 13:29:48
12878,2020-10-22,16296,Jonathan Myers,19,Male,derrickfields@hotmail.com,200000,Married,3,Taiwan,Asia,55787,2018-04-09,2020-08-07,21355,Knight and Sons BSY_9695,PlayStation,Adventure games,2016-03-31,Purchase,0.0,917.61,3401.2,2021-08-31 13:29:48
91434,2018-11-19,16817,Becky Gonzalez,8,Male,audreyhayes@hotmail.com,10000,Single,12,China,Asia,18301,2016-10-12,2018-09-10,20644,Cole Ltd dhL_8036,PlayStation,Puzzle games,2016-01-13,Free,70.36,0.0,1078.82,2021-08-31 13:29:48
68333,2020-11-21,15843,James Jones,11,Female,caroline06@yahoo.com,2000,Single,14,Switzerland,Europe,27663,2017-12-30,2020-07-21,20404,Haney Group EUC_7395,PlayStation,Puzzle games,2015-07-05,Free,293.53,0.0,1770.91,2021-08-31 13:29:48
15510,2017-10-11,16836,David Rivera,47,Male,andersonjuan@yahoo.com,80000,Married,11,Germany,Europe,50500,2017-01-11,2017-05-31,21544,Morris-Richardson JCl_3203,Nitendo Switch,Action games,2015-04-02,Purchase,0.0,619.77,3277.87,2021-08-31 13:29:48
51055,2019-03-11,15713,Joseph Lawson,17,Male,schase@gmail.com,3500,Single,14,Switzerland,Europe,21842,2017-08-22,2018-10-02,20861,Freeman-Harris JCU_8260,PlayStation,Strategy games,2017-07-03,Purchase,0.0,702.86,4367.09,2021-08-31 13:29:48
39678,2019-12-17,16788,Phillip Hamilton,47,Female,stephen69@hotmail.com,55000,Married,6,Hong Kong,Asia,77885,2019-01-03,2019-09-01,21484,Wilkinson and Sons tZR_4489,SmartPhone/Tablet,Sports games,2015-03-30,Purchase,0.0,242.13,972.8,2021-08-31 13:29:48
